Date,Open,High,Low,Close,Adj Close,Volume,Name
2018-11-05,66.141647,66.615265,66.064545,66.394974,50.45192,1446557,REUTERS
2018-11-06,66.394974,69.589165,66.284836,69.445976,52.770302,1720652,REUTERS
2018-11-07,69.3909,69.3909,68.685982,68.928299,52.376934,690367,REUTERS
2018-11-08,68.630905,69.721336,68.498734,69.721336,52.97953,655231,REUTERS
2018-11-09,69.578148,70.415245,69.567131,69.941628,53.146931,577243,REUTERS
2018-11-12,69.875534,70.327126,69.567131,69.798439,53.038132,437245,REUTERS
2018-11-13,69.864525,70.503357,69.545105,69.97467,53.172039,691547,REUTERS
2018-11-14,69.71032,70.26104,69.622208,69.864525,57.264416,527308,REUTERS
2018-11-15,69.611191,71.153214,69.490028,71.065094,58.24847,691366,REUTERS
2018-11-16,70.756691,71.186256,70.404228,70.954948,58.158184,1154032,REUTERS
2018-11-19,70.877853,71.329445,70.117851,70.316116,57.634563,305327,REUTERS
2018-11-20,69.941628,70.668579,69.743362,70.073799,57.435947,349814,REUTERS
2018-11-21,70.305099,70.657562,69.930611,69.930611,57.318588,675114,REUTERS
2018-11-22,70.106842,70.81176,69.798439,70.382202,57.688736,188298,REUTERS
2018-11-23,70.239014,71.17524,69.853508,71.032051,58.221367,405287,REUTERS
2018-11-26,71.307411,71.538719,70.745674,71.516685,58.618607,919975,REUTERS
2018-11-27,65.059998,66.050003,64.610001,65.449997,58.467926,814100,REUTERS
2018-11-28,66.480003,67.139999,65.489998,66.459999,59.370174,834700,REUTERS
2018-11-29,66.370003,67.099998,66.370003,66.419998,59.334438,542300,REUTERS
2018-11-30,66.510002,67.129997,66.309998,67.129997,59.9687,1665700,REUTERS
2018-12-03,67.190002,67.220001,65.32,65.830002,58.807384,869600,REUTERS
2018-12-04,65.860001,68.339996,65.529999,67.580002,60.370701,1599200,REUTERS
2018-12-05,66.620003,68.699997,66.360001,68.559998,61.246147,859500,REUTERS
2018-12-06,67.279999,68.529999,66.470001,68.150002,60.879894,1935400,REUTERS
2018-12-07,68.260002,68.389999,66.629997,67.18,60.013371,1143800,REUTERS
2018-12-10,66.989998,67.660004,66.989998,67.419998,60.227745,810500,REUTERS
2018-12-11,67.779999,68.400002,66.940002,67.239998,60.066967,999300,REUTERS
2018-12-12,67.760002,68.769997,67.760002,67.790001,60.558292,988300,REUTERS
2018-12-13,68.220001,68.68,67.739998,68.610001,61.290813,713400,REUTERS
2018-12-14,68.160004,69.18,68.160004,68.550003,61.237225,796500,REUTERS
2018-12-17,68.400002,68.620003,67.459999,67.620003,60.406422,1002000,REUTERS
2018-12-18,67.800003,67.889999,66.370003,66.68,59.566704,1694000,REUTERS
2018-12-19,66.510002,67.18,66.260002,66.559998,59.459503,1262900,REUTERS
2018-12-20,66.349998,66.739998,65.379997,65.699997,58.691238,1249900,REUTERS
2018-12-21,65.830002,66.040001,64.190002,64.190002,57.342339,4330800,REUTERS
2018-12-24,64.190002,64.190002,63.299999,63.470001,56.699142,837700,REUTERS
2018-12-27,63.82,65.559998,63.82,65.07,58.128452,1155400,REUTERS
2018-12-28,65.25,65.940002,65.040001,65.459999,58.476856,984400,REUTERS
