Date,Open,High,Low,Close,Adj Close,Volume,Name
2018-11-05,95.660004,96.370003,95.5,95.639999,78.263161,1958100,RBC
2018-11-06,95.540001,95.779999,94.900002,95.540001,78.181328,2136200,RBC
2018-11-07,95.900002,96.239998,95.690002,95.93,78.500481,2439100,RBC
2018-11-08,96.050003,96.690002,95.870003,96.589996,79.040558,1815700,RBC
2018-11-09,96.290001,96.75,95.379997,95.949997,78.516846,2189500,RBC
2018-11-12,95.860001,96,95.169998,95.330002,78.009483,1883000,RBC
2018-11-13,95.410004,96.470001,95.269997,95.75,78.353188,2133700,RBC
2018-11-14,96,96.379997,94.809998,95.300003,77.984932,2000900,RBC
2018-11-15,95.150002,95.849998,94.690002,95.650002,78.271347,1789000,RBC
2018-11-16,95.029999,95.620003,94.639999,95.370003,78.042229,1439000,RBC
2018-11-19,95.199997,95.5,94.089996,94.82,77.592155,1850900,RBC
2018-11-20,94.099998,94.279999,93.209999,93.620003,76.610168,2143700,RBC
2018-11-21,94.010002,96.639999,93.809998,95.879997,78.459572,3996200,RBC
2018-11-22,95.919998,96.150002,94.510002,94.940002,77.690361,1338300,RBC
2018-11-23,94.739998,95.169998,94.339996,95.059998,77.788544,1403000,RBC
2018-11-26,95.589996,95.779999,94.830002,94.879997,77.641243,3370200,RBC
2018-11-27,94.5,95.690002,94.300003,95.489998,78.140404,2964200,RBC
2018-11-28,97.059998,98.459999,96.050003,98.099998,80.276207,4244500,RBC
2018-11-29,98,98.739998,97.410004,97.82,80.047081,2656600,RBC
2018-11-30,97.650002,97.870003,96.889999,97.419998,79.719749,3550200,RBC
2018-12-03,98.349998,98.349998,96.839996,97.449997,79.744308,2787200,RBC
2018-12-04,96.699997,97.889999,96.370003,96.709999,79.138756,3164400,RBC
2018-12-05,96.75,98.139999,96.75,97.599998,79.867058,2130500,RBC
2018-12-06,96.489998,96.5,94.839996,95.720001,78.328636,4787800,RBC
2018-12-07,95.849998,96.239998,94.279999,94.559998,77.379395,5231200,RBC
2018-12-10,94.550003,94.800003,93.5,94.089996,76.994766,3054600,RBC
2018-12-11,95.300003,95.75,93.360001,93.360001,76.39743,4235900,RBC
2018-12-12,94.529999,95.269997,93.639999,94.419998,77.264824,2840900,RBC
2018-12-13,94.75,95.059998,94.029999,94.209999,77.092979,2652800,RBC
2018-12-14,93.879997,94.43,93.5,94.32,77.182983,2884900,RBC
2018-12-17,94,94.470001,93.300003,93.5,76.511978,2201000,RBC
2018-12-18,93.5,94.5,93.269997,93.800003,76.757492,5466600,RBC
2018-12-19,93.800003,94.449997,92.5,92.68,75.840965,4215000,RBC
2018-12-20,92.5,93.07,92.07,92.209999,75.45636,4834000,RBC
2018-12-21,92.419998,92.910004,90.940002,90.949997,74.425301,10544300,RBC
2018-12-24,90.279999,91.489998,90.099998,90.209999,73.819748,1766700,RBC
2018-12-27,91.800003,92.720001,91.309998,92.709999,75.865524,2358700,RBC
2018-12-28,93.150002,93.400002,92.57,93.099998,76.184662,3178900,RBC
2018-12-31,93.57,93.949997,93.089996,93.440002,76.462883,2420500,RBC
2019-01-02,92.709999,93.699997,92.260002,93.620003,76.610168,2893400,RBC
2019-01-03,93.349998,93.349998,92.400002,92.57,75.750969,3305700,RBC
2019-01-04,93.5,94.309998,92.919998,94.139999,77.03569,4301900,RBC
2019-01-07,94.5,94.5,93.129997,93.910004,76.847488,4589400,RBC
2019-01-08,94.68,94.919998,93.150002,93.739998,76.708397,3296500,RBC
2019-01-09,94.290001,95.919998,94.059998,95.739998,78.345009,4959300,RBC
2019-01-10,95.370003,96.900002,95.059998,96.620003,79.065117,4089500,RBC
2019-01-11,96.620003,96.68,96.07,96.599998,79.048737,3243000,RBC
2019-01-14,96.300003,97.099998,96.099998,96.889999,79.286057,3069600,RBC
2019-01-15,97.010002,97.480003,96.300003,97.269997,79.597,1941200,RBC
2019-01-16,97.849998,97.989998,97.400002,97.839996,80.063431,2979900,RBC
2019-01-17,97.690002,98.660004,97.510002,98.419998,80.538055,2071600,RBC
2019-01-18,99.199997,99.300003,98.419998,98.639999,80.718094,3148300,RBC
2019-01-21,98.849998,99.739998,98.699997,99.739998,81.618233,1176200,RBC
2019-01-22,99.669998,100.050003,99.260002,100,81.831009,4491500,RBC
2019-01-23,99,99.480003,98.339996,98.650002,81.52523,2972400,RBC
2019-01-24,98.300003,99.099998,98.010002,98.989998,81.806213,2314500,RBC
2019-01-25,99.300003,99.400002,98.489998,99.059998,81.864059,1766500,RBC
2019-01-28,98.489998,99.400002,98.400002,99.389999,82.136757,1622400,RBC
2019-01-29,99.239998,99.959999,99.230003,99.709999,82.401215,2473800,RBC
2019-01-30,99.900002,100.239998,99.510002,100.029999,82.665672,4262300,RBC
2019-01-31,99.75,100.269997,99.660004,100.019997,82.657402,3032400,RBC
2019-02-01,100.300003,100.699997,100.019997,100.110001,82.731796,2011300,RBC
2019-02-04,100.669998,100.849998,100.239998,100.540001,83.087128,3626400,RBC
2019-02-05,100.800003,101.230003,100.449997,101.199997,83.632576,2276500,RBC
2019-02-06,101,101.949997,101,101.389999,83.789589,2001700,RBC
2019-02-07,101.489998,101.68,100.669998,101.400002,83.797844,3064800,RBC
2019-02-08,100.82,101.330002,100.199997,100.910004,83.392921,1729600,RBC
2019-02-11,101.410004,101.470001,100.160004,100.449997,83.012749,3909600,RBC
2019-02-12,100.800003,101.07,100.610001,100.75,83.260689,3224000,RBC
2019-02-13,101.010002,101.190002,100.709999,100.839996,83.33506,1142400,RBC
2019-02-14,100.760002,100.93,100.150002,100.669998,83.194565,1990000,RBC
2019-02-15,100.879997,101.959999,100.879997,101.410004,83.806137,2381300,RBC
2019-02-19,101.5,101.879997,100.949997,101.790001,84.120155,5230300,RBC
2019-02-20,102,102.910004,101.809998,102.779999,84.938293,3916000,RBC
2019-02-21,102.75,102.809998,101.760002,102.269997,84.516823,6668600,RBC
2019-02-22,101.360001,101.910004,101.169998,101.739998,84.078819,2701300,RBC
2019-02-25,102.25,102.650002,102.190002,102.419998,84.640793,2634600,RBC
2019-02-26,102.379997,102.980003,102.339996,102.639999,84.822601,2538900,RBC
2019-02-27,102.480003,103.300003,102.269997,103.300003,85.368027,1811200,RBC
2019-02-28,102.900002,103.279999,102.559998,102.849998,84.996147,2508000,RBC
2019-03-01,103.400002,103.790001,103.230003,103.459999,85.500259,2084600,RBC
2019-03-04,103.650002,103.959999,103.059998,103.419998,85.467209,3225800,RBC
2019-03-05,103.410004,103.93,103.389999,103.739998,85.731651,2605500,RBC
