Date,Open,High,Low,Close,Adj Close,Volume,Name
2018-11-05,98.360001,99.190002,98.360001,98.93,79.581825,1535700,BMO
2018-11-06,98.93,99.519997,97.870003,99.449997,80.000114,1230300,BMO
2018-11-07,99.599998,99.790001,99.029999,99.32,79.895561,1258900,BMO
2018-11-08,99.32,99.68,99.029999,99.459999,80.008179,1101500,BMO
2018-11-09,99.330002,99.739998,98.459999,98.870003,79.533546,1178400,BMO
2018-11-12,98.760002,98.959999,98.290001,98.650002,79.356575,2301600,BMO
2018-11-13,98.709999,99.650002,98.709999,98.970001,79.613991,1483300,BMO
2018-11-14,99.190002,99.860001,98.410004,99,79.638138,1150700,BMO
2018-11-15,98.709999,99.510002,98.300003,99.379997,79.943817,1098700,BMO
2018-11-16,98.970001,99.169998,98.389999,99.050003,79.67836,836700,BMO
2018-11-19,99.129997,99.230003,97.480003,98.010002,78.841766,1101700,BMO
2018-11-20,97.269997,97.639999,96.580002,96.82,77.884476,1039800,BMO
2018-11-21,97.080002,99.160004,96.82,97.760002,78.640663,1617700,BMO
2018-11-22,97.970001,98.080002,96.739998,97.540001,78.463669,792400,BMO
2018-11-23,97.129997,97.690002,96.980003,97.690002,78.584351,922200,BMO
2018-11-26,98.300003,98.559998,97.25,97.480003,78.415405,1485200,BMO
2018-11-27,97.300003,98.080002,96.889999,98.080002,78.898071,1779300,BMO
2018-11-28,98.349998,99.949997,98.349998,99.75,80.241447,1802100,BMO
2018-11-29,99.730003,100.040001,98.959999,99.360001,79.927727,1391900,BMO
2018-11-30,99.160004,99.290001,98.220001,99.129997,79.742706,1394700,BMO
2018-12-03,99.989998,99.989998,98.410004,99,79.638138,1342400,BMO
2018-12-04,98,98.589996,95.18,95.190002,76.573265,3485500,BMO
2018-12-05,95.290001,96.160004,93.589996,93.989998,75.607956,1914600,BMO
2018-12-06,93.239998,94.230003,92.639999,93.900002,75.535576,2423800,BMO
2018-12-07,93.839996,94.309998,92.32,92.709999,74.578293,3498000,BMO
2018-12-10,92.5,93,91.550003,92.160004,74.135864,2381400,BMO
2018-12-11,92.809998,93.870003,91.190002,91.190002,73.355568,2431900,BMO
2018-12-12,91.790001,92.220001,90.889999,91.040001,73.234909,3245000,BMO
2018-12-13,91.400002,91.57,89.860001,90.07,72.45462,3063000,BMO
2018-12-14,89.349998,90.290001,89.330002,89.900002,72.317863,2445100,BMO
2018-12-17,89.800003,90.330002,88.760002,89.010002,71.601921,1737800,BMO
2018-12-18,89.150002,90.639999,89.059998,89.650002,72.116768,4161000,BMO
2018-12-19,89.769997,90.849998,88.910004,89.029999,71.618004,2454700,BMO
2018-12-20,88.989998,89.379997,88.410004,88.489998,71.183609,1496100,BMO
2018-12-21,88.480003,88.980003,87.040001,87.18,70.129814,4585500,BMO
2018-12-24,86.669998,87.220001,86.25,86.32,69.438019,1225000,BMO
2018-12-27,87.739998,88.739998,87.230003,88.620003,71.288208,1529300,BMO
2018-12-28,89.059998,89.459999,88.580002,88.809998,71.441048,1507300,BMO
2018-12-31,89.510002,89.870003,88.739998,89.190002,71.746719,1178200,BMO
2019-01-02,88.580002,89.559998,87.910004,89.559998,72.04435,1702600,BMO
2019-01-03,89.379997,89.43,88.279999,88.739998,71.384735,1103200,BMO
2019-01-04,89.68,90.290001,89.129997,90.150002,72.518974,1239200,BMO
2019-01-07,90.410004,90.410004,88.919998,89.93,72.342003,2532100,BMO
2019-01-08,90.5,90.75,89.529999,90.730003,72.985527,1905900,BMO
2019-01-09,91.089996,92.32,90.839996,91.889999,73.918655,2723400,BMO
2019-01-10,91.870003,92.57,91.190002,92.470001,74.385254,1439700,BMO
2019-01-11,92.470001,92.940002,92.120003,92.760002,74.618523,1190500,BMO
2019-01-14,92.699997,93.279999,92.330002,92.82,74.666794,2076100,BMO
2019-01-15,92.790001,93.849998,92.370003,93.620003,75.310326,1333800,BMO
2019-01-16,94.089996,94.949997,93.860001,94.889999,76.331947,1582000,BMO
2019-01-17,94.75,95.989998,94.75,95.699997,76.983536,1186200,BMO
2019-01-18,96.5,96.970001,96.330002,96.730003,77.812096,2544900,BMO
2019-01-21,96.93,96.93,96.07,96.760002,77.836235,594400,BMO
