Date,Open,High,Low,Close,Adj Close,Volume,Name
2018-11-05,32.080002,32.630001,32.049999,32.41,31.271349,15800,COUCHE
2018-11-06,32.445,32.490002,32.25,32.465,31.324419,6600,COUCHE
2018-11-07,32.645,33.130001,32.465,33.130001,31.966059,7400,COUCHE
2018-11-08,32.945,33.125,32.945,33.125,31.961229,2000,COUCHE
2018-11-09,33.049999,33.400002,32.985001,33.400002,32.22657,5800,COUCHE
2018-11-12,33.200001,33.25,33.16,33.25,32.081841,2200,COUCHE
2018-11-13,33.095001,33.384998,33.025002,33.380001,32.207275,4400,COUCHE
2018-11-14,33.404999,33.650002,33.404999,33.549999,32.371304,6200,COUCHE
2018-11-15,33.285,33.285,32.689999,32.924999,31.768253,3200,COUCHE
2018-11-16,32.560001,33.125,32.560001,32.884998,31.729662,2200,COUCHE
2018-11-19,33,33,32.599998,32.650002,31.502922,1600,COUCHE
2018-11-20,32.474998,32.474998,32.16,32.185001,31.054255,11400,COUCHE
2018-11-21,32,32.654999,32,32.654999,31.507738,2200,COUCHE
2018-11-22,32.869999,33,32.634998,32.66,31.512568,2200,COUCHE
2018-11-23,32.384998,33.375,32.384998,32.924999,31.768253,3400,COUCHE
2018-11-26,33,33.25,32.924999,33.25,32.081841,11200,COUCHE
2018-11-27,33.490002,33.490002,32.724998,32.865002,31.710371,10400,COUCHE
2018-11-28,33.900002,34.529999,33.865002,34.525002,33.312046,23400,COUCHE
2018-11-29,34.57,35,34.549999,34.970001,33.741421,17000,COUCHE
2018-11-30,35.080002,35.125,34.674999,34.950001,33.722115,17200,COUCHE
2018-12-03,35.205002,35.400002,34.509998,34.77,33.548439,6200,COUCHE
2018-12-04,34.994999,35.25,34.445,34.52,33.307217,3000,COUCHE
2018-12-05,34.549999,34.654999,34.349998,34.445,33.283062,5200,COUCHE
2018-12-06,34.185001,34.525002,33.790001,34.470001,33.307224,5600,COUCHE
2018-12-07,34.240002,34.380001,33.415001,33.415001,32.287807,3400,COUCHE
2018-12-10,33.415001,33.584999,33.41,33.485001,32.35545,2200,COUCHE
2018-12-11,34.665001,34.75,34.349998,34.424999,33.263737,6400,COUCHE
2018-12-12,34.625,34.720001,33.994999,34,32.853081,2400,COUCHE
2018-12-13,34.099998,34.099998,33.974998,33.974998,32.828922,1000,COUCHE
2018-12-14,33.834999,33.834999,33.445,33.549999,32.418259,1400,COUCHE
2018-12-17,33.334999,33.380001,33.224998,33.224998,32.104225,3200,COUCHE
2018-12-18,33.294998,33.974998,33.294998,33.5,32.369946,3200,COUCHE
2018-12-19,33.494999,34.125,32.950001,33.025002,31.910967,5200,COUCHE
2018-12-20,32.965,33.075001,32.564999,32.82,31.712877,3800,COUCHE
2018-12-21,33.044998,33.27,32.700001,32.82,31.712877,3600,COUCHE
2018-12-24,32.73,32.970001,32.73,32.884998,31.775688,2800,COUCHE
2018-12-27,32.869999,33.849998,32.865002,33.849998,32.708138,1600,COUCHE
2018-12-28,34.09,34.099998,33.950001,33.965,32.819252,2200,COUCHE
2018-12-31,34.360001,34.360001,33.450001,33.974998,32.828922,3200,COUCHE
2019-01-02,33.380001,34,33.294998,34,32.853081,1800,COUCHE
2019-01-03,33.110001,33.955002,32.75,32.985001,31.872311,6400,COUCHE
2019-01-04,33.099998,33.924999,33.099998,33.709999,32.572861,2400,COUCHE
2019-01-07,33.845001,34.615002,33.669998,34.615002,33.44733,7200,COUCHE
2019-01-08,34.884998,35.235001,34.830002,35.235001,34.046417,5000,COUCHE
2019-01-09,35.220001,35.615002,35.07,35.400002,34.205853,3000,COUCHE
2019-01-10,35.290001,35.625,35.005001,35.314999,34.123718,3000,COUCHE
2019-01-11,35.185001,35.900002,35.185001,35.5,34.302479,5400,COUCHE
2019-01-14,35.5,35.970001,35.375,35.970001,34.756626,9000,COUCHE
2019-01-15,35.994999,36.115002,35.985001,35.985001,34.771111,3800,COUCHE
2019-01-16,35.985001,36,35.619999,35.814999,34.60685,2800,COUCHE
2019-01-17,35.709999,36.025002,35.705002,35.900002,34.688988,1400,COUCHE
2019-01-18,35.924999,36.150002,35.759998,35.915001,34.70348,3400,COUCHE
2019-01-21,35.720001,35.974998,35.509998,35.759998,34.553699,3000,COUCHE
2019-01-22,35.615002,35.875,35.5,35.5,34.302479,2400,COUCHE
2019-01-23,35.619999,35.724998,35.580002,35.724998,34.519886,1800,COUCHE
2019-01-24,35.705002,35.849998,35.424999,35.645,34.442589,1600,COUCHE
2019-01-25,36.494999,36.494999,35.09,35.150002,33.964279,6600,COUCHE
2019-01-28,35.064999,35.474998,35.064999,35.27,34.080231,3400,COUCHE
2019-01-29,35.450001,35.720001,35,35.66,34.457077,5800,COUCHE
2019-01-30,35.599998,35.599998,35.224998,35.450001,34.254166,2800,COUCHE
